LookupType|LookupCode|DisplaySequence|EnabledFlag|StartDateActive|EndDateActive|Meaning|Description|Tag
WSC_BS_ACCOUNT_NATURAL_SIGN|580||Y|1/1/1951||580|113209|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|581||Y|1/1/1951||581|113210|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|582||Y|1/1/1951||582|113211|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|583||Y|1/1/1951||583|113212|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|584||Y|1/1/1951||584|113213|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|585||Y|1/1/1951||585|113214|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|586||Y|1/1/1951||586|113215|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|587||Y|1/1/1951||587|113216|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|588||Y|1/1/1951||588|113217|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|589||Y|1/1/1951||589|113218|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|590||Y|1/1/1951||590|113219|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|591||Y|1/1/1951||591|113220|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|592||Y|1/1/1951||592|113221|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|593||Y|1/1/1951||593|113225|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|594||Y|1/1/1951||594|114000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|595||Y|1/1/1951||595|114001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|596||Y|1/1/1951||596|114003|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|597||Y|1/1/1951||597|114004|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|598||Y|1/1/1951||598|114005|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|599||Y|1/1/1951||599|114006|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|600||Y|1/1/1951||600|114007|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|601||Y|1/1/1951||601|114008|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|602||Y|1/1/1951||602|114009|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|603||Y|1/1/1951||603|114010|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|604||Y|1/1/1951||604|114011|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|605||Y|1/1/1951||605|114012|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|606||Y|1/1/1951||606|114013|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|607||Y|1/1/1951||607|114014|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|608||Y|1/1/1951||608|114015|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|609||Y|1/1/1951||609|114016|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|610||Y|1/1/1951||610|114017|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|611||Y|1/1/1951||611|114018|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|612||Y|1/1/1951||612|114019|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|613||Y|1/1/1951||613|114020|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|614||Y|1/1/1951||614|114021|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|615||Y|1/1/1951||615|114022|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|616||Y|1/1/1951||616|114023|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|617||Y|1/1/1951||617|114024|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|618||Y|1/1/1951||618|114025|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|619||Y|1/1/1951||619|114026|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|620||Y|1/1/1951||620|114027|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|621||Y|1/1/1951||621|115000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|622||Y|1/1/1951||622|115100|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|623||Y|1/1/1951||623|115101|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|624||Y|1/1/1951||624|115102|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|625||Y|1/1/1951||625|115103|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|626||Y|1/1/1951||626|115104|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|627||Y|1/1/1951||627|115105|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|628||Y|1/1/1951||628|115106|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|629||Y|1/1/1951||629|115107|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|630||Y|1/1/1951||630|115108|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|631||Y|1/1/1951||631|115109|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|632||Y|1/1/1951||632|115110|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|633||Y|1/1/1951||633|115111|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|634||Y|1/1/1951||634|115112|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|635||Y|1/1/1951||635|115113|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|636||Y|1/1/1951||636|115114|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|637||Y|1/1/1951||637|115115|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|638||Y|1/1/1951||638|115116|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|639||Y|1/1/1951||639|115117|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|640||Y|1/1/1951||640|115118|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|641||Y|1/1/1951||641|115119|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|642||Y|1/1/1951||642|115120|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|643||Y|1/1/1951||643|115121|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|644||Y|1/1/1951||644|115122|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|645||Y|1/1/1951||645|115123|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|646||Y|1/1/1951||646|115124|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|647||Y|1/1/1951||647|115125|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|648||Y|1/1/1951||648|115126|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|649||Y|1/1/1951||649|115127|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|650||Y|1/1/1951||650|115128|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|651||Y|1/1/1951||651|115129|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|652||Y|1/1/1951||652|115130|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|653||Y|1/1/1951||653|115131|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|654||Y|1/1/1951||654|115132|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|655||Y|1/1/1951||655|115133|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|656||Y|1/1/1951||656|115134|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|657||Y|1/1/1951||657|115135|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|658||Y|1/1/1951||658|115136|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|659||Y|1/1/1951||659|115137|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|660||Y|1/1/1951||660|115138|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|661||Y|1/1/1951||661|115139|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|662||Y|1/1/1951||662|115140|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|663||Y|1/1/1951||663|115141|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|664||Y|1/1/1951||664|115142|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|665||Y|1/1/1951||665|115143|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|666||Y|1/1/1951||666|115144|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|667||Y|1/1/1951||667|115145|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|668||Y|1/1/1951||668|115146|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|669||Y|1/1/1951||669|115147|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|670||Y|1/1/1951||670|115148|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|671||Y|1/1/1951||671|115149|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|672||Y|1/1/1951||672|115150|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|673||Y|1/1/1951||673|115151|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|674||Y|1/1/1951||674|115152|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|675||Y|1/1/1951||675|115153|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|676||Y|1/1/1951||676|115154|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|677||Y|1/1/1951||677|115155|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|678||Y|1/1/1951||678|115156|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|679||Y|1/1/1951||679|115157|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|680||Y|1/1/1951||680|115158|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|681||Y|1/1/1951||681|115159|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|682||Y|1/1/1951||682|115160|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|683||Y|1/1/1951||683|115161|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|684||Y|1/1/1951||684|115162|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|685||Y|1/1/1951||685|115163|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|686||Y|1/1/1951||686|115164|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|687||Y|1/1/1951||687|115170|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|688||Y|1/1/1951||688|115171|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|689||Y|1/1/1951||689|115172|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|690||Y|1/1/1951||690|115173|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|691||Y|1/1/1951||691|115200|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|692||Y|1/1/1951||692|115201|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|693||Y|1/1/1951||693|115202|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|694||Y|1/1/1951||694|115203|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|695||Y|1/1/1951||695|115204|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|696||Y|1/1/1951||696|115205|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|697||Y|1/1/1951||697|115206|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|698||Y|1/1/1951||698|115207|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|699||Y|1/1/1951||699|115208|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|700||Y|1/1/1951||700|115209|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|701||Y|1/1/1951||701|115210|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|702||Y|1/1/1951||702|115211|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|703||Y|1/1/1951||703|115212|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|704||Y|1/1/1951||704|115213|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|705||Y|1/1/1951||705|116000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|706||Y|1/1/1951||706|116001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|707||Y|1/1/1951||707|116002|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|708||Y|1/1/1951||708|116003|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|709||Y|1/1/1951||709|117000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|710||Y|1/1/1951||710|117100|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|711||Y|1/1/1951||711|117101|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|712||Y|1/1/1951||712|117102|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|713||Y|1/1/1951||713|117103|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|714||Y|1/1/1951||714|117104|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|715||Y|1/1/1951||715|117105|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|716||Y|1/1/1951||716|117106|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|717||Y|1/1/1951||717|117107|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|718||Y|1/1/1951||718|117108|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|719||Y|1/1/1951||719|117109|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|720||Y|1/1/1951||720|117110|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|721||Y|1/1/1951||721|117111|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|722||Y|1/1/1951||722|117112|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|723||Y|1/1/1951||723|117113|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|724||Y|1/1/1951||724|117114|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|725||Y|1/1/1951||725|117115|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|726||Y|1/1/1951||726|117116|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|727||Y|1/1/1951||727|117117|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|728||Y|1/1/1951||728|117118|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|729||Y|1/1/1951||729|117119|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|730||Y|1/1/1951||730|117120|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|731||Y|1/1/1951||731|117121|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|732||Y|1/1/1951||732|117122|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|733||Y|1/1/1951||733|117123|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|734||Y|1/1/1951||734|117200|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|735||Y|1/1/1951||735|117201|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|736||Y|1/1/1951||736|117202|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|737||Y|1/1/1951||737|117203|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|738||Y|1/1/1951||738|117204|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|739||Y|1/1/1951||739|117206|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|740||Y|1/1/1951||740|117207|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|741||Y|1/1/1951||741|117208|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|742||Y|1/1/1951||742|120000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|743||Y|1/1/1951||743|121000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|744||Y|1/1/1951||744|121100|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|745||Y|1/1/1951||745|121101|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|746||Y|1/1/1951||746|121102|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|747||Y|1/1/1951||747|121103|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|748||Y|1/1/1951||748|121104|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|749||Y|1/1/1951||749|121105|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|750||Y|1/1/1951||750|121106|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|751||Y|1/1/1951||751|121107|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|752||Y|1/1/1951||752|121108|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|753||Y|1/1/1951||753|121109|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|754||Y|1/1/1951||754|121110|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|755||Y|1/1/1951||755|121111|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|756||Y|1/1/1951||756|121112|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|757||Y|1/1/1951||757|121113|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|758||Y|1/1/1951||758|121114|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|759||Y|1/1/1951||759|121115|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|760||Y|1/1/1951||760|121116|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|761||Y|1/1/1951||761|121117|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|762||Y|1/1/1951||762|121118|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|763||Y|1/1/1951||763|121119|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|764||Y|1/1/1951||764|121120|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|765||Y|1/1/1951||765|121121|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|766||Y|1/1/1951||766|121122|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|767||Y|1/1/1951||767|121123|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|768||Y|1/1/1951||768|121124|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|769||Y|1/1/1951||769|121125|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|770||Y|1/1/1951||770|121126|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|771||Y|1/1/1951||771|121127|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|772||Y|1/1/1951||772|121128|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|773||Y|1/1/1951||773|121129|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|774||Y|1/1/1951||774|121130|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|775||Y|1/1/1951||775|121131|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|776||Y|1/1/1951||776|121132|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|777||Y|1/1/1951||777|121133|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|778||Y|1/1/1951||778|121134|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|779||Y|1/1/1951||779|121135|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|780||Y|1/1/1951||780|121136|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|781||Y|1/1/1951||781|121137|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|782||Y|1/1/1951||782|121138|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|783||Y|1/1/1951||783|121139|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|784||Y|1/1/1951||784|121140|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|785||Y|1/1/1951||785|121143|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|786||Y|1/1/1951||786|121145|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|787||Y|1/1/1951||787|121149|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|788||Y|1/1/1951||788|121152|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|789||Y|1/1/1951||789|121156|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|790||Y|1/1/1951||790|121300|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|791||Y|1/1/1951||791|121301|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|792||Y|1/1/1951||792|121302|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|793||Y|1/1/1951||793|121303|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|794||Y|1/1/1951||794|121304|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|795||Y|1/1/1951||795|121305|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|796||Y|1/1/1951||796|121306|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|797||Y|1/1/1951||797|121307|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|798||Y|1/1/1951||798|121308|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|799||Y|1/1/1951||799|121309|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|800||Y|1/1/1951||800|121310|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|801||Y|1/1/1951||801|121311|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|802||Y|1/1/1951||802|121314|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|803||Y|1/1/1951||803|121318|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|804||Y|1/1/1951||804|121321|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|805||Y|1/1/1951||805|121325|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|806||Y|1/1/1951||806|122000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|807||Y|1/1/1951||807|122001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|808||Y|1/1/1951||808|122002|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|809||Y|1/1/1951||809|122003|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|810||Y|1/1/1951||810|122004|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|811||Y|1/1/1951||811|122005|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|812||Y|1/1/1951||812|122006|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|813||Y|1/1/1951||813|122007|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|814||Y|1/1/1951||814|122008|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|815||Y|1/1/1951||815|122009|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|816||Y|1/1/1951||816|122010|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|817||Y|1/1/1951||817|123000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|818||Y|1/1/1951||818|123101|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|819||Y|1/1/1951||819|123102|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|820||Y|1/1/1951||820|123103|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|821||Y|1/1/1951||821|123104|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|822||Y|1/1/1951||822|123105|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|823||Y|1/1/1951||823|123201|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|824||Y|1/1/1951||824|123202|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|825||Y|1/1/1951||825|123203|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|826||Y|1/1/1951||826|123204|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|827||Y|1/1/1951||827|123205|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|828||Y|1/1/1951||828|124000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|829||Y|1/1/1951||829|124001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|830||Y|1/1/1951||830|124002|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|831||Y|1/1/1951||831|124005|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|832||Y|1/1/1951||832|125000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|833||Y|1/1/1951||833|125001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|834||Y|1/1/1951||834|125002|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|835||Y|1/1/1951||835|125003|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|836||Y|1/1/1951||836|125004|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|837||Y|1/1/1951||837|125005|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|838||Y|1/1/1951||838|126000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|839||Y|1/1/1951||839|126001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|840||Y|1/1/1951||840|126004|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|841||Y|1/1/1951||841|126005|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|842||Y|1/1/1951||842|126006|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|843||Y|1/1/1951||843|126007|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|844||Y|1/1/1951||844|127000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|845||Y|1/1/1951||845|127001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|846||Y|1/1/1951||846|127002|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|847||Y|1/1/1951||847|128000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|848||Y|1/1/1951||848|128001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|849||Y|1/1/1951||849|128002|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|850||Y|1/1/1951||850|128003|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|851||Y|1/1/1951||851|128004|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|852||Y|1/1/1951||852|128006|Debit
