LookupType|LookupCode|DisplaySequence|EnabledFlag|StartDateActive|EndDateActive|Meaning|Description|Tag
WSC_BS_ACCOUNT_NATURAL_SIGN|853||Y|1/1/1951||853|128007|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|854||Y|1/1/1951||854|128009|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|855||Y|1/1/1951||855|128011|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|856||Y|1/1/1951||856|128012|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|857||Y|1/1/1951||857|128013|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|858||Y|1/1/1951||858|128017|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|859||Y|1/1/1951||859|128018|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|860||Y|1/1/1951||860|128019|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|861||Y|1/1/1951||861|128020|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|862||Y|1/1/1951||862|129000|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|863||Y|1/1/1951||863|129001|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|864||Y|1/1/1951||864|129002|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|865||Y|1/1/1951||865|129003|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|866||Y|1/1/1951||866|129004|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|867||Y|1/1/1951||867|129005|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|868||Y|1/1/1951||868|200000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|869||Y|1/1/1951||869|210000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|870||Y|1/1/1951||870|211000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|871||Y|1/1/1951||871|211001|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|872||Y|1/1/1951||872|211002|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|873||Y|1/1/1951||873|211003|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|874||Y|1/1/1951||874|211004|Zero
WSC_BS_ACCOUNT_NATURAL_SIGN|875||Y|1/1/1951||875|211005|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|876||Y|1/1/1951||876|211006|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|877||Y|1/1/1951||877|211007|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|878||Y|1/1/1951||878|211008|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|879||Y|1/1/1951||879|211009|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|880||Y|1/1/1951||880|211010|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|881||Y|1/1/1951||881|211011|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|882||Y|1/1/1951||882|211012|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|883||Y|1/1/1951||883|211013|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|884||Y|1/1/1951||884|211014|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|885||Y|1/1/1951||885|211015|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|886||Y|1/1/1951||886|211016|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|887||Y|1/1/1951||887|211017|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|888||Y|1/1/1951||888|211018|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|889||Y|1/1/1951||889|211019|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|890||Y|1/1/1951||890|211020|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|891||Y|1/1/1951||891|211021|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|892||Y|1/1/1951||892|211022|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|893||Y|1/1/1951||893|211023|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|894||Y|1/1/1951||894|211024|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|895||Y|1/1/1951||895|211025|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|896||Y|1/1/1951||896|211026|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|897||Y|1/1/1951||897|211027|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|898||Y|1/1/1951||898|211028|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|899||Y|1/1/1951||899|211029|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|900||Y|1/1/1951||900|211030|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|901||Y|1/1/1951||901|211031|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|902||Y|1/1/1951||902|211032|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|903||Y|1/1/1951||903|211033|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|904||Y|1/1/1951||904|211034|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|905||Y|1/1/1951||905|211035|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|906||Y|1/1/1951||906|211036|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|907||Y|1/1/1951||907|211037|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|908||Y|1/1/1951||908|211038|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|909||Y|1/1/1951||909|211039|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|910||Y|1/1/1951||910|211040|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|911||Y|1/1/1951||911|211041|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|912||Y|1/1/1951||912|211042|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|913||Y|1/1/1951||913|211043|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|914||Y|1/1/1951||914|211044|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|915||Y|1/1/1951||915|211045|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|916||Y|1/1/1951||916|211046|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|917||Y|1/1/1951||917|211047|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|918||Y|1/1/1951||918|211048|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|919||Y|1/1/1951||919|211049|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|920||Y|1/1/1951||920|211050|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|921||Y|1/1/1951||921|211051|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|922||Y|1/1/1951||922|211052|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|923||Y|1/1/1951||923|211053|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|924||Y|1/1/1951||924|211054|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|925||Y|1/1/1951||925|211055|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|926||Y|1/1/1951||926|211056|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|927||Y|1/1/1951||927|211057|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|928||Y|1/1/1951||928|211058|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|929||Y|1/1/1951||929|211059|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|930||Y|1/1/1951||930|211060|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|931||Y|1/1/1951||931|211061|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|932||Y|1/1/1951||932|211062|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|933||Y|1/1/1951||933|211063|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|934||Y|1/1/1951||934|211064|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|935||Y|1/1/1951||935|211065|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|936||Y|1/1/1951||936|211066|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|937||Y|1/1/1951||937|211067|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|938||Y|1/1/1951||938|211068|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|939||Y|1/1/1951||939|211069|Debit
WSC_BS_ACCOUNT_NATURAL_SIGN|940||Y|1/1/1951||940|211070|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|941||Y|1/1/1951||941|211071|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|942||Y|1/1/1951||942|211072|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|943||Y|1/1/1951||943|211100|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|944||Y|1/1/1951||944|211110|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|945||Y|1/1/1951||945|211120|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|946||Y|1/1/1951||946|212000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|947||Y|1/1/1951||947|212001|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|948||Y|1/1/1951||948|212004|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|949||Y|1/1/1951||949|212005|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|950||Y|1/1/1951||950|212006|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|951||Y|1/1/1951||951|212007|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|952||Y|1/1/1951||952|212009|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|953||Y|1/1/1951||953|212010|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|954||Y|1/1/1951||954|212011|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|955||Y|1/1/1951||955|212012|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|956||Y|1/1/1951||956|212013|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|957||Y|1/1/1951||957|212014|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|958||Y|1/1/1951||958|212015|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|959||Y|1/1/1951||959|212016|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|960||Y|1/1/1951||960|212017|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|961||Y|1/1/1951||961|212018|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|962||Y|1/1/1951||962|212019|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|963||Y|1/1/1951||963|212020|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|964||Y|1/1/1951||964|212023|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|965||Y|1/1/1951||965|212024|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|966||Y|1/1/1951||966|212025|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|967||Y|1/1/1951||967|212026|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|968||Y|1/1/1951||968|212027|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|969||Y|1/1/1951||969|212028|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|970||Y|1/1/1951||970|212029|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|971||Y|1/1/1951||971|212031|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|972||Y|1/1/1951||972|212032|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|973||Y|1/1/1951||973|212033|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|974||Y|1/1/1951||974|212034|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|975||Y|1/1/1951||975|212038|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|976||Y|1/1/1951||976|212039|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|977||Y|1/1/1951||977|212040|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|978||Y|1/1/1951||978|212042|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|979||Y|1/1/1951||979|212043|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|980||Y|1/1/1951||980|212045|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|981||Y|1/1/1951||981|212046|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|982||Y|1/1/1951||982|212047|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|983||Y|1/1/1951||983|212048|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|984||Y|1/1/1951||984|212050|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|985||Y|1/1/1951||985|213000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|986||Y|1/1/1951||986|213001|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|987||Y|1/1/1951||987|213002|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|988||Y|1/1/1951||988|213003|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|989||Y|1/1/1951||989|213004|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|990||Y|1/1/1951||990|213005|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|991||Y|1/1/1951||991|213006|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|992||Y|1/1/1951||992|213007|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|993||Y|1/1/1951||993|213008|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|994||Y|1/1/1951||994|213009|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|995||Y|1/1/1951||995|213010|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|996||Y|1/1/1951||996|213011|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|997||Y|1/1/1951||997|213012|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|998||Y|1/1/1951||998|213013|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|999||Y|1/1/1951||999|213014|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1000||Y|1/1/1951||1000|213015|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1001||Y|1/1/1951||1001|213016|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1002||Y|1/1/1951||1002|213017|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1003||Y|1/1/1951||1003|213018|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1004||Y|1/1/1951||1004|213019|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1005||Y|1/1/1951||1005|213020|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1006||Y|1/1/1951||1006|213021|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1007||Y|1/1/1951||1007|213022|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1008||Y|1/1/1951||1008|213023|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1009||Y|1/1/1951||1009|213024|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1010||Y|1/1/1951||1010|213026|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1011||Y|1/1/1951||1011|213027|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1012||Y|1/1/1951||1012|213028|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1013||Y|1/1/1951||1013|213029|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1014||Y|1/1/1951||1014|213030|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1015||Y|1/1/1951||1015|213031|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1016||Y|1/1/1951||1016|213032|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1017||Y|1/1/1951||1017|213033|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1018||Y|1/1/1951||1018|213034|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1019||Y|1/1/1951||1019|213035|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1020||Y|1/1/1951||1020|213036|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1021||Y|1/1/1951||1021|213037|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1022||Y|1/1/1951||1022|213038|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1023||Y|1/1/1951||1023|213039|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1024||Y|1/1/1951||1024|213040|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1025||Y|1/1/1951||1025|213041|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1026||Y|1/1/1951||1026|213042|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1027||Y|1/1/1951||1027|213043|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1028||Y|1/1/1951||1028|213044|Flux
WSC_BS_ACCOUNT_NATURAL_SIGN|1029||Y|1/1/1951||1029|213045|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1030||Y|1/1/1951||1030|213046|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1031||Y|1/1/1951||1031|213047|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1032||Y|1/1/1951||1032|213048|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1033||Y|1/1/1951||1033|213049|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1034||Y|1/1/1951||1034|213050|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1035||Y|1/1/1951||1035|213051|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1036||Y|1/1/1951||1036|213052|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1037||Y|1/1/1951||1037|213053|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1038||Y|1/1/1951||1038|213054|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1039||Y|1/1/1951||1039|213055|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1040||Y|1/1/1951||1040|213056|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1041||Y|1/1/1951||1041|213057|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1042||Y|1/1/1951||1042|213058|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1043||Y|1/1/1951||1043|213059|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1044||Y|1/1/1951||1044|213060|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1045||Y|1/1/1951||1045|213061|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1046||Y|1/1/1951||1046|213062|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1047||Y|1/1/1951||1047|213063|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1048||Y|1/1/1951||1048|213064|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1049||Y|1/1/1951||1049|213065|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1050||Y|1/1/1951||1050|213066|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1051||Y|1/1/1951||1051|213067|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1052||Y|1/1/1951||1052|213068|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1053||Y|1/1/1951||1053|213069|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1054||Y|1/1/1951||1054|213070|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1055||Y|1/1/1951||1055|213071|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1056||Y|1/1/1951||1056|213072|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1057||Y|1/1/1951||1057|213073|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1058||Y|1/1/1951||1058|213074|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1059||Y|1/1/1951||1059|213075|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1060||Y|1/1/1951||1060|213076|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1061||Y|1/1/1951||1061|213077|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1062||Y|1/1/1951||1062|213078|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1063||Y|1/1/1951||1063|213079|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1064||Y|1/1/1951||1064|213080|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1065||Y|1/1/1951||1065|213081|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1066||Y|1/1/1951||1066|213082|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1067||Y|1/1/1951||1067|214000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1068||Y|1/1/1951||1068|214001|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1069||Y|1/1/1951||1069|214002|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1070||Y|1/1/1951||1070|214003|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1071||Y|1/1/1951||1071|214004|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1072||Y|1/1/1951||1072|215000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1073||Y|1/1/1951||1073|215001|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1074||Y|1/1/1951||1074|215002|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1075||Y|1/1/1951||1075|215003|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1076||Y|1/1/1951||1076|215004|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1077||Y|1/1/1951||1077|216000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1078||Y|1/1/1951||1078|216001|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1079||Y|1/1/1951||1079|217000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1080||Y|1/1/1951||1080|217001|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1081||Y|1/1/1951||1081|217002|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1082||Y|1/1/1951||1082|217003|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1083||Y|1/1/1951||1083|218000|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1084||Y|1/1/1951||1084|218001|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1085||Y|1/1/1951||1085|218002|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1086||Y|1/1/1951||1086|218003|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1087||Y|1/1/1951||1087|218004|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1088||Y|1/1/1951||1088|218005|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1089||Y|1/1/1951||1089|218006|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1090||Y|1/1/1951||1090|218007|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1091||Y|1/1/1951||1091|218008|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1092||Y|1/1/1951||1092|218009|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1093||Y|1/1/1951||1093|218010|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1094||Y|1/1/1951||1094|218011|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1095||Y|1/1/1951||1095|218012|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1096||Y|1/1/1951||1096|218013|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1097||Y|1/1/1951||1097|218014|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1098||Y|1/1/1951||1098|218015|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1099||Y|1/1/1951||1099|218016|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1100||Y|1/1/1951||1100|218017|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1101||Y|1/1/1951||1101|218018|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1102||Y|1/1/1951||1102|218019|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1103||Y|1/1/1951||1103|218020|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1104||Y|1/1/1951||1104|218021|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1105||Y|1/1/1951||1105|218022|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1106||Y|1/1/1951||1106|218023|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1107||Y|1/1/1951||1107|218024|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1108||Y|1/1/1951||1108|218025|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1109||Y|1/1/1951||1109|218026|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1110||Y|1/1/1951||1110|218027|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1111||Y|1/1/1951||1111|218028|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1112||Y|1/1/1951||1112|218029|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1113||Y|1/1/1951||1113|218030|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1114||Y|1/1/1951||1114|218031|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1115||Y|1/1/1951||1115|218032|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1116||Y|1/1/1951||1116|218035|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1117||Y|1/1/1951||1117|218036|Credit
WSC_BS_ACCOUNT_NATURAL_SIGN|1118||Y|1/1/1951||1118|218037|Credit
